304,48
214,78
221,76
222,76
223,75
219,77
221,76
221,76
226,74
226,74
222,76
227,74
227,74
227,74
227,74
227,74
223,75
227,74
223,75
224,75
229,73
223,75
229,73
226,74
226,74
229,73
224,75
230,73
228,74
229,73
230,73
230,73
230,73
230,73
230,73
230,73
230,73
230,73
229,73
230,73
226,74
225,75
230,73
231,73
231,73
226,74
225,75
230,73
227,74
231,73
232,72
231,73
231,73
232,72
232,72
232,72
227,74
232,72
232,72
232,72
232,72
232,72
232,72
232,72
231,73
228,74
229,73
233,72
232,72
233,72
232,72
230,73
233,72
231,73
232,72
230,73
234,72
234,72
230,73
233,72
228,74
228,74
233,72
233,72
234,72
230,73
230,73
229,73
234,72
233,72
234,72
230,73
232,72
233,72
235,71
233,72
233,72
233,72
233,72
233,72
234,72
231,73
231,73
234,72
235,71
234,72
231,73
234,72
234,72
233,72
231,73
228,74
234,72
230,73
234,72
230,73
235,71
234,72
230,73
229,73
234,72
234,72
234,72
232,72
232,72
233,72
231,73
234,72
234,72
231,73
229,73
230,73
235,71
235,71
234,72
229,73
229,73
231,73
235,71
